ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-01-11,248079.69662463033,-251715.89390729135,368920.70159785665,235621.75246769018,261182.36197334627,-199375.7017015294,-478302.1594491693,112946.15119756217,-199375.7017015294,-478302.1594491693,112946.15119756217,0.0,0.0,0.0,48703.99492310092
2022-01-12,248096.97250842844,-266558.11282318906,373731.3782990019,235637.2728640278,261203.34251498908,-202425.9316203341,-502226.20745333296,121944.65001122942,-202425.9316203341,-502226.20745333296,121944.65001122942,0.0,0.0,0.0,45671.04088809434
2022-01-13,248114.2483922265,-282358.0259797169,398674.6744016703,235652.79326036538,261224.32305663178,-204758.64499397005,-521144.02443635906,143836.2078793996,-204758.64499397005,-521144.02443635906,143836.2078793996,0.0,0.0,0.0,43355.60339825644
2022-01-14,248131.5242760246,-306977.4058087233,408238.73839595274,235668.313656703,261245.30359827448,-206290.1470037725,-545610.0763116934,153519.83159239672,-206290.1470037725,-545610.0763116934,153519.83159239672,0.0,0.0,0.0,41841.37727225211
2022-01-15,248148.80015982268,-315879.2705580581,414656.19591156894,235683.83405304054,261266.28413991714,-206965.53978199387,-553208.9762246786,156580.40835522162,-206965.53978199387,-553208.9762246786,156580.40835522162,0.0,0.0,0.0,41183.26037782882
2022-01-16,248166.0760436208,-323724.21108262084,419118.3963958407,235699.35444937818,261287.26468155996,-206760.62141688014,-554916.5713349512,161825.5780475531,-206760.62141688014,-554916.5713349512,161825.5780475531,0.0,0.0,0.0,41405.454626740655
2022-01-17,248183.35192741884,-306721.8838545885,405085.2604789067,235714.87484571573,261308.24522320254,-205682.7566195204,-554621.7954118482,156994.18264406925,-205682.7566195204,-554621.7954118482,156994.18264406925,0.0,0.0,0.0,42500.595307898446
2022-01-18,248200.62781121695,-325463.1259362038,415211.89549637603,235730.39524205335,261329.22576484535,-203770.68864682727,-553610.6073165913,149341.741695675,-203770.68864682727,-553610.6073165913,149341.741695675,0.0,0.0,0.0,44429.93916438968
2022-01-19,248217.903695015,-302590.0758818057,406358.84229565086,235745.9156383909,261350.206306488,-201093.29629188904,-542139.459251493,145502.5275874438,-201093.29629188904,-542139.459251493,145502.5275874438,0.0,0.0,0.0,47124.60740312596
2022-01-20,248235.17957881308,-282929.7236852826,392043.28917920723,235761.4360347285,261371.18684813072,-197747.33391337123,-528479.5026731907,132700.60357551713,-197747.33391337123,-528479.5026731907,132700.60357551713,0.0,0.0,0.0,50487.845665441855
2022-01-21,248252.4554626112,-265482.049648213,380718.02332757245,235776.95643106606,261392.16738977339,-193854.2254963742,-508995.82850024593,125062.60178167676,-193854.2254963742,-508995.82850024593,125062.60178167676,0.0,0.0,0.0,54398.229966237006
2022-01-22,248269.7313464093,-258418.08697156433,361467.5944863193,235792.4768274037,261413.1479314162,-189556.01457227286,-486989.0127815616,106483.07096673017,-189556.01457227286,-486989.0127815616,106483.07096673017,0.0,0.0,0.0,58713.71677413644
2022-01-23,248287.00723020735,-220005.4022551501,355831.73106436856,235807.99722374126,261434.12847305887,-185010.59949188196,-457540.2096236028,90425.39279730573,-185010.59949188196,-457540.2096236028,90425.39279730573,0.0,0.0,0.0,63276.40773832539
2022-01-24,248304.2831140054,-202113.68995948872,340314.11054307874,235823.51762007878,261455.10901470145,-180386.40716222918,-436976.94989603077,70883.41375238955,-180386.40716222918,-436976.94989603077,70883.41375238955,0.0,0.0,0.0,67917.87595177622
2022-01-25,248321.55899780348,-174103.1659734013,311635.2317991647,235839.03801641642,261476.08955634426,-175856.67716137617,-405019.17785341025,48438.64425653255,-175856.67716137617,-405019.17785341025,48438.64425653255,0.0,0.0,0.0,72464.88183642732
2022-01-26,248338.83488160154,-141633.60960043428,285684.48757744225,235854.55841275398,261497.07009798696,-171593.54153120637,-369479.8192422587,19094.62660619275,-171593.54153120637,-369479.8192422587,19094.62660619275,0.0,0.0,0.0,76745.29335039516
2022-01-27,248356.1107653997,-104762.85411423791,265466.7749940401,235870.0788090916,261518.05063962963,-167762.09306909153,-334537.9984830882,-4223.47781331393,-167762.09306909153,-334537.9984830882,-4223.47781331393,0.0,0.0,0.0,80594.01769630818
2022-01-28,248373.38664919775,-70003.59712227566,240405.5911413156,235885.59920542917,261539.03118127232,-164514.63633919638,-296791.658258538,-35248.17702172152,-164514.63633919638,-296791.658258538,-35248.17702172152,0.0,0.0,0.0,83858.75031000137
2022-01-29,248390.66253299586,-44066.95810879413,210475.92408240013,235901.11960176678,261560.01172291514,-161985.31083675261,-259234.26233692284,-64373.072445579106,-161985.31083675261,-259234.26233692284,-64373.072445579106,0.0,0.0,0.0,86405.35169624325
2022-01-30,248407.93841679388,-17024.55731645684,184014.15967109826,235916.63999810434,261580.99226455783,-160285.26488104239,-222882.39368784867,-96457.616230752,-160285.26488104239,-222882.39368784867,-96457.616230752,0.0,0.0,0.0,88122.6735357515
2022-01-31,248425.214300592,10942.286164951463,168847.39546115126,235932.16039444198,261601.9728062005,-159498.5422148289,-188193.98344674453,-131036.04543388201,-159498.5422148289,-188193.98344674453,-131036.04543388201,0.0,0.0,0.0,88926.6720857631
2022-02-01,248442.49018439004,18390.022783657765,160413.501392553,235947.68079077953,261622.95334784317,-159678.82143080136,-174466.25666121248,-145133.5118703776,-159678.82143080136,-174466.25666121248,-145133.5118703776,0.0,0.0,0.0,88763.66875358869
2022-02-02,248459.7660681882,6481.458225242538,170513.33985662283,235963.20118711714,261643.93388948598,-160847.12190904963,-204015.13410887754,-114534.15290348137,-160847.12190904963,-204015.13410887754,-114534.15290348137,0.0,0.0,0.0,87612.64415913858
2022-02-03,248477.04195198626,-19126.36455620033,188042.0013132661,235978.72158345472,261664.91443112856,-162990.55973085816,-236676.44821652514,-82534.63896587469,-162990.55973085816,-236676.44821652514,-82534.63896587469,0.0,0.0,0.0,85486.4822211281
2022-02-04,248494.31783578434,-45179.311908055206,209503.41330781573,235994.24197979234,261685.89497277135,-166062.2039730852,-272729.73924085795,-52819.06550586857,-166062.2039730852,-272729.73924085795,-52819.06550586857,0.0,0.0,0.0,82432.11386269913
2022-02-05,248511.5937195824,-78744.05832215659,238277.5482860566,236009.7623761299,261706.87551441405,-169982.04890804354,-307040.58961910964,-26497.15347365953,-169982.04890804354,-307040.58961910964,-26497.15347365953,0.0,0.0,0.0,78529.54481153886
2022-02-06,248528.8696033805,-106027.86671772489,249687.6905594668,236025.2827724675,261727.85605605674,-174639.08202057946,-341716.5707477398,-5377.893621091713,-174639.08202057946,-341716.5707477398,-5377.893621091713,0.0,0.0,0.0,73889.78758280104
2022-02-07,248546.14548717855,-136439.19255885726,278179.230828347,236040.80316880505,261748.83659769944,-179894.39252659262,-377834.34064587584,14810.87336900051,-179894.39252659262,-377834.34064587584,14810.87336900051,0.0,0.0,0.0,68651.75296058593
2022-02-08,248563.42137097672,-178575.98484763235,285558.36112828687,236056.32356514264,261769.81713934222,-185585.23134321143,-407714.7872208276,30564.177589980114,-185585.23134321143,-407714.7872208276,30564.177589980114,0.0,0.0,0.0,62978.19002776529
2022-02-09,248580.69725477477,-190687.96042313016,300828.92262576404,236071.8439614802,261790.79768098492,-191529.90228883375,-433487.1691489901,44530.654739672405,-191529.90228883375,-433487.1691489901,44530.654739672405,0.0,0.0,0.0,57050.79496594102
2022-02-10,248597.97313857285,-212904.4942029146,311211.3943507316,236087.36435781783,261811.77822262762,-197533.33667894494,-463087.1018866787,55595.74108827225,-197533.33667894494,-463087.1018866787,55595.74108827225,0.0,0.0,0.0,51064.636459627916
2022-02-11,248615.2490223709,-244394.8324549662,320653.534876232,236102.88475415538,261832.75876427031,-203393.18031726786,-487257.25326877943,61270.421962629014,-203393.18031726786,-487257.25326877943,61270.421962629014,0.0,0.0,0.0,45222.06870510304
2022-02-12,248632.52490616895,-263308.65487681277,314590.20273837005,236118.40515049294,261853.739305913,-208906.20392375227,-504779.4853554948,68838.12185131025,-208906.20392375227,-504779.4853554948,68838.12185131025,0.0,0.0,0.0,39726.320982416684
2022-02-13,248649.80078996706,-277794.4462858576,312505.9831925013,236133.92554683058,261874.71984755568,-213874.83588317514,-518183.48379530176,81912.97113108131,-213874.83588317514,-518183.48379530176,81912.97113108131,0.0,0.0,0.0,34774.96490679192
2022-02-14,248667.07667376517,-286787.98459955497,330098.2739029447,236149.44594316813,261895.70038919838,-218113.61027293358,-531538.8564278935,78385.60735994126,-218113.61027293358,-531538.8564278935,78385.60735994126,0.0,0.0,0.0,30553.46640083159
2022-02-15,248684.35255756325,-292926.31927759084,332746.09102921886,236164.96633950574,261916.68093084116,-221455.32365796115,-537982.4199664639,77115.74823437752,-221455.32365796115,-537982.4199664639,77115.74823437752,0.0,0.0,0.0,27229.028899602097
2022-02-16,248701.6284413613,-299815.50640445267,327253.6455345161,236180.48673584333,261937.66147248386,-223756.70116503473,-536059.189359213,70738.19773318151,-223756.70116503473,-536059.189359213,70738.19773318151,0.0,0.0,0.0,24944.927276326576
2022-02-17,248718.9043251594,-292879.00079377485,312204.4409842616,236196.00713218094,261958.64201412653,-224903.3856966608,-530013.6402453108,64298.06155132172,-224903.3856966608,-530013.6402453108,64298.06155132172,0.0,0.0,0.0,23815.518628498627
2022-02-18,248736.18020895746,-282322.2548633342,320862.25870721834,236211.5275285185,261979.62255576922,-224814.08344803372,-522149.0250812046,56361.99004983614,-224814.08344803372,-522149.0250812046,56361.99004983614,0.0,0.0,0.0,23922.09676092374
2022-02-19,248753.45609275563,-263781.2259697455,296154.9676764567,236227.04792485613,262000.60309741204,-223443.7236035805,-508876.0099846227,50101.838721579974,-223443.7236035805,-508876.0099846227,50101.838721579974,0.0,0.0,0.0,25309.732489175134
2022-02-20,248770.73197655365,-240375.54810668444,295733.99619619537,236242.56832119368,262021.58363905462,-220785.51947754476,-487208.35666971805,34737.9652536303,-220785.51947754476,-487208.35666971805,34737.9652536303,0.0,0.0,0.0,27985.212499008892
2022-02-21,248788.00786035176,-220582.07638249587,279383.6291867131,236258.0887175313,262042.5641806974,-216871.85156349614,-465833.14551290136,19480.196946467,-216871.85156349614,-465833.14551290136,19480.196946467,0.0,0.0,0.0,31916.156296855625
2022-02-22,248805.2837441498,-204164.40707598015,251983.33957292337,236273.60911386885,262063.5447223401,-211773.9289612404,-429305.98636349296,961.2206421514969,-211773.9289612404,-429305.98636349296,961.2206421514969,0.0,0.0,0.0,37031.35478290942
2022-02-23,248822.55962794792,-165472.76212595456,240638.92117749067,236289.12951020646,262084.5252639828,-205600.22337090672,-398645.8966905914,-19639.903232283705,-205600.22337090672,-398645.8966905914,-19639.903232283705,0.0,0.0,0.0,43222.3362570412
2022-02-24,248839.83551174597,-129406.58447267622,221870.2251893405,236304.56332531452,262105.5058056255,-198493.70812627027,-365168.2294556573,-41283.58026382006,-198493.70812627027,-365168.2294556573,-41283.58026382006,0.0,0.0,0.0,50346.1273854757
2022-02-25,248857.1113955441,-87071.05038157522,210846.6170987094,236315.18247283006,262126.48634726828,-190627.97240238066,-330616.40201901144,-60801.64628754187,-190627.97240238066,-330616.40201901144,-60801.64628754187,0.0,0.0,0.0,58229.13899316345
2022-02-26,248874.38727934216,-57809.216216452885,189642.05258058806,236325.8016203455,262147.1072140704,-182202.31660506717,-289227.42277708766,-79122.05519426776,-182202.31660506717,-289227.42277708766,-79122.05519426776,0.0,0.0,0.0,66672.07067427499
2022-02-27,248891.66316314027,-23042.2717677478,171133.63058717665,236336.42076786104,262167.5829793678,-173435.96791142758,-250331.2356201605,-101578.96391284601,-173435.96791142758,-250331.2356201605,-101578.96391284601,0.0,0.0,0.0,75455.69525171269
2022-02-28,248908.93904693832,2656.4510183595626,168105.6357174702,236347.03991537652,262188.0587446653,-164561.58392912205,-207697.85671146822,-122183.77869949176,-164561.58392912205,-207697.85671146822,-122183.77869949176,0.0,0.0,0.0,84347.35511781627
2022-03-01,248926.21493073637,12146.341492565114,169983.240468752,236357.659062892,262208.5345099627,-155818.23655699778,-170125.46066600602,-141822.6366749852,-155818.23655699778,-170125.46066600602,-141822.6366749852,0.0,0.0,0.0,93107.97837373859
2022-03-02,248943.49081453448,21351.271486335165,181877.62018604213,236368.27821040753,262229.01027526025,-147444.08656253753,-173514.5953037959,-118230.75497601049,-147444.08656253753,-173514.5953037959,-118230.75497601049,0.0,0.0,0.0,101499.40425199695
2022-03-03,248960.7666983325,18373.512330720496,203777.18228117775,236378.89735792298,262249.4860405577,-139668.97152881176,-196323.75892263008,-79317.85398969396,-139668.97152881176,-196323.75892263008,-79317.85398969396,0.0,0.0,0.0,109291.79516952074
2022-03-04,248978.04258213067,3148.2714864483014,234816.73627150583,236389.5165054385,262269.9618058552,-132707.13522910594,-220780.00445694168,-39561.519553195634,-132707.13522910594,-220780.00445694168,-39561.519553195634,0.0,0.0,0.0,116270.90735302473
2022-03-05,248995.31846592872,-18907.839991403864,270945.81798469415,236400.13565295396,262290.4375711527,-126750.32492990437,-244634.46175131368,-940.4934398162469,-126750.32492990437,-244634.46175131368,-940.4934398162469,0.0,0.0,0.0,122244.99353602435
2022-03-06,249012.59434972683,-46906.705707055095,306666.8301803414,236410.7548004695,262310.9133364501,-121961.47458635633,-270790.90187069494,36444.183258503,-121961.47458635633,-270790.90187069494,36444.183258503,0.0,0.0,0.0,127051.1197633705
2022-03-07,249029.87023352488,-59306.994553559176,341883.8366208909,236421.37394798498,262331.3891017476,-118469.1765679353,-293236.3937331697,69489.6632890603,-118469.1765679353,-293236.3937331697,69489.6632890603,0.0,0.0,0.0,130560.69366558958
2022-03-08,249047.14611732296,-81674.49879887729,358417.4566187275,236431.99309550048,262351.86486704514,-116363.12284455307,-310772.52457277663,99059.87728701648,-116363.12284455307,-310772.52457277663,99059.87728701648,0.0,0.0,0.0,132684.02327276987
2022-03-09,249064.42200112107,-108134.85629498478,393763.6171451306,236442.61224301596,262372.3406323425,-115690.6690672455,-333270.336750026,127355.82185197157,-115690.6690672455,-333270.336750026,127355.82185197157,0.0,0.0,0.0,133373.75293387557
2022-03-10,249081.69788491918,-118210.78298896273,414061.4319290749,236453.23139053147,262392.8163976401,-116454.6424883675,-357319.2389093373,146798.52494057055,-116454.6424883675,-357319.2389093373,146798.52494057055,0.0,0.0,0.0,132627.05539655167
2022-03-11,249098.97376871723,-149179.4361103991,424935.3946369163,236463.85053804697,262413.2921629375,-118612.47811032578,-381356.96743896883,162324.90624553288,-118612.47811032578,-381356.96743896883,162324.90624553288,0.0,0.0,0.0,130486.49565839145
2022-03-12,249116.24965251534,-154106.90527155105,439265.44436032884,236474.46968556248,262433.76792823494,-122076.72791815265,-405586.57927958487,180358.20404446064,-122076.72791815265,-405586.57927958487,180358.20404446064,0.0,0.0,0.0,127039.52173436269
2022-03-13,249133.52553631336,-184359.09045503743,448395.3276162274,236485.08883307796,262454.2436935324,-126716.94670430968,-424982.65008979884,188249.5592910381,-126716.94670430968,-424982.65008979884,188249.5592910381,0.0,0.0,0.0,122416.57883200368
2022-03-14,249150.80142011147,-187889.84585071148,462015.5984648054,236495.70798059346,262474.71945882996,-132362.91607615174,-437831.5416333677,196958.4268457374,-132362.91607615174,-437831.5416333677,196958.4268457374,0.0,0.0,0.0,116787.88534395973
2022-03-15,249168.07730390958,-221993.052959652,464402.8904250338,236506.32712810894,262495.19522412744,-138809.12701999134,-451294.436705756,196932.76734415154,-138809.12701999134,-451294.436705756,196932.76734415154,0.0,0.0,0.0,110358.95028391824
